db,profile_id,canbox_row_id,company_id,company_en,company_ch,company_name,carset_id,carset_en,carset_ch,carset_name,cartype_id,cartype_en,cartype_ch,cartype_name,canbox_en,canbox_ch,canbox_name,disp,limit_text,limit_byid,horv,cartype_msg,hits
canbus.db,4587973,2833,4,XP(Simple),欣朴,欣扑,4,Ford,福特,福特,27,EDGE,锐界,锐界,2015,2015款,欣朴福特2015款锐界,1,,,,,xp(simple);simple;xp
canbus.db,4653509,2834,4,XP(Simple),欣朴,欣扑,4,Ford,福特,福特,633,Mustang,野马,福特野马,2015,2015款,欣朴福特2015款野马,1,,,,,xp(simple);simple;xp
canbus.db,3408170,2836,3,RZC(Raise),睿志诚,睿志诚,5,Honda,本田,本田,631,CRV,CRV,本田CRV,2022,2022款,睿智诚22款CRV,1,,,,,raise;rzc
canbus.db,3473706,2837,3,RZC(Raise),睿志诚,睿志诚,5,Honda,本田,本田,39,ELYSION,艾力绅,艾力绅,2022,2022款,睿智诚本田22 艾力绅,1,,,,,raise;rzc
canbus.db,2621774,2838,3,RZC(Raise),睿志诚,睿志诚,4,Ford,福特,福特,633,Mustang,野马,福特野马,2015-2021.NO CD,2015-2021款.拆除原车CD,睿志诚福特15-21野马拆原车CD,1,,,,,raise;rzc
canbus.db,196996,2839,4,XP(Simple),欣朴,欣扑,7,Nissan,日产,日产,48,TEANA,天籁,天籁,2009,2009款,欣朴 日产 天籁.2009,1,,,,,xp(simple);simple;xp
canbus.db,4784581,2842,3,RZC(Raise),睿志诚,睿志诚,59,SWM,斯威,斯威,434,G01,G01,斯威G01,2022.Overseas,2022款.海外,睿志诚斯威G01 22款海外版,1,,,,,raise;rzc
canbus.db,5177405,2843,3,RZC(Raise),睿志诚,睿志诚,3,GM/Chevrolet,通用别克/雪佛兰,通用别克雪佛兰,18,Verano,威朗,威朗,2022,2022款,睿志诚 别克全兼容横屏  22款威朗低配,1,,,,,raise;rzc
canbus.db,5242941,2844,3,RZC(Raise),睿志诚,睿志诚,3,GM/Chevrolet,通用别克/雪佛兰,通用别克雪佛兰,174,LaCrosse,君越,君越,2010.LOW,2010款.低配,睿志诚 别克全兼容横屏  10款君越低配,1,,,,,raise;rzc
canbus.db,5308477,2845,3,RZC(Raise),睿志诚,睿志诚,3,GM/Chevrolet,通用别克/雪佛兰,通用别克雪佛兰,638,Hummer H2,悍马H2,悍马H2,2009,2009款,睿志诚 别克全兼容横屏  09款悍马H2,1,,,,,raise;rzc
canbus.db,5374013,2846,3,RZC(Raise),睿志诚,睿志诚,3,GM/Chevrolet,通用别克/雪佛兰,通用别克雪佛兰,899,Camaro,科迈罗,科迈罗,2010-2012,2010-2012款,睿志诚 别克全兼容横屏  10-12款科迈罗,1,,,,,raise;rzc
canbus.db,3539242,2847,3,RZC(Raise),睿志诚,睿志诚,5,Honda,本田,本田,1164,VEZEL,缤智,缤智,2015-2018,2015-2018款,睿志诚 本田 15-18款缤智,1,,,,,raise;rzc
canbus.db,3604778,2848,3,RZC(Raise),睿志诚,睿志诚,5,Honda,本田,本田,1164,VEZEL,缤智,缤智,2015-2018.RIGHT,2015-2018款.右视,睿志诚 本田 15-18款缤智 带右视,1,,,,,raise;rzc
canbus.db,3670314,2849,3,RZC(Raise),睿志诚,睿志诚,5,Honda,本田,本田,900,JieDe,杰德,杰德,RZC,睿志诚,睿志诚 本田 杰德,1,,,,,raise;rzc
canbus.db,3735850,2850,3,RZC(Raise),睿志诚,睿志诚,5,Honda,本田,本田,35,City,锋范,锋范,2015,2015款,睿志诚 本田15款锋范,1,,,,,raise;rzc
canbus.db,3801386,2851,3,RZC(Raise),睿志诚,睿志诚,5,Honda,本田,本田,34,CRIDER,凌派,凌派,2016.HIGH,2016款.高配,睿志诚 本田16款凌派高配,1,,,,,raise;rzc
canbus.db,3866922,2852,3,RZC(Raise),睿志诚,睿志诚,5,Honda,本田,本田,34,CRIDER,凌派,凌派,2016.LOW,2016款.低配,睿志诚 本田16款凌派低配,1,,,,,raise;rzc
canbus.db,4063530,2856,3,RZC(Raise),睿志诚,睿志诚,5,Honda,本田,本田,631,CRV,CRV,本田CRV,2023,2023款,睿智诚23款本田CRV,1,,,,,raise;rzc
canbus.db,4129066,2857,3,RZC(Raise),睿志诚,睿志诚,5,Honda,本田,本田,176,XRV,XRV,XRV,2023,2023款,睿智诚23款本田XRV,1,,,,,raise;rzc
canbus.db,1573184,2860,2,HIWORLD,威驰,威驰,28,HAVAL,长城/哈弗,哈弗,389,HAVAL H8,哈弗H8,长城哈弗H8,HIWORLD,威驰,威驰长城哈佛H8,1,,,,,hiworld
canbus.db,1638720,2861,2,HIWORLD,威驰,威驰,28,HAVAL,长城/哈弗,哈弗,389,HAVAL H8,哈弗H8,长城哈弗H8,360View,全景,威驰长城哈佛H8带全景,1,,,,,hiworld
canbus.db,1704256,2862,2,HIWORLD,威驰,威驰,28,HAVAL,长城/哈弗,哈弗,389,HAVAL H8,哈弗H8,长城哈弗H8,360View.AMP,功放.全景,威驰长城哈佛H8带全景带功放,1,,,,,hiworld
canbus.db,3146062,2868,3,RZC(Raise),睿志诚,睿志诚,4,Ford,福特,福特,27,EDGE,锐界,锐界,2015-2020.KEEP CD,2015-2020款.保留原车CD,睿志诚福特15-20款 锐界  保留原车CD,1,,,,,raise;rzc
canbus.db,65766,2869,2,HIWORLD,威驰,威驰,36,BMW,宝马,宝马,904,E9X,宝马3(E9X),宝马3(E9X),2004-2011,2004-2011款,威驰 宝马 04-11款宝马3(E9X),1,,,,,hiworld
canbus.db,131302,2870,2,HIWORLD,威驰,威驰,36,BMW,宝马,宝马,905,F30,宝马3(F30),宝马3(F30),2012,2012款,威驰 宝马 12款宝马3(F30),1,,,,,hiworld
canbus.db,196838,2871,2,HIWORLD,威驰,威驰,36,BMW,宝马,宝马,906,CIC,CIC系统,CIC系统,DVD,保留原车主机,威驰 宝马 CIC系统(保留主机),1,,,,,hiworld
canbus.db,2621579,2878,3,RZC(Raise),睿志诚,睿志诚,26,Geely,吉利,吉利,222,DiHao,帝豪,帝豪,2022,2022款,睿志诚  吉利22款帝豪,1,,,,,raise;rzc
canbus.db,2687115,2879,3,RZC(Raise),睿志诚,睿志诚,26,Geely,吉利,吉利,912,Preface,星瑞,吉利星瑞,2022,2022款,睿志诚  吉利22款星瑞,1,,,,,raise;rzc
canbus.db,1179958,2887,3,RZC(Raise),睿志诚,睿志诚,65,SGMW,五菱,五菱,914,Xing Chi,星驰,五菱星驰,2022.HAND,2022款.手动空调,睿志诚22款五菱星驰手动空调,1,,,,,raise;rzc
canbus.db,1245494,2888,3,RZC(Raise),睿志诚,睿志诚,65,SGMW,五菱,五菱,914,Xing Chi,星驰,五菱星驰,2022.AUTO,2022款.自动空调,睿志诚22款五菱星驰 自动空调,1,,,,,raise;rzc
canbus.db,1376483,2889,3,RZC(Raise),睿志诚,睿志诚,30,BAIC,北汽,北汽,447,EU5,EU5,北汽EU5,New energ-2020,2020款新能源,北汽新能源 20款EU5,1,,,,,raise;rzc
canbus.db,2294004,2890,3,RZC(Raise),睿志诚,睿志诚,28,HAVAL,长城/哈弗,哈弗,441,ChangChengPao,长城炮,长城长城炮,2019-2022.LOW,2019-2022款.低配,睿志诚19-22款长城炮低配,1,,,,,raise;rzc
canbus.db,2752651,2891,3,RZC(Raise),睿志诚,睿志诚,26,Geely,吉利,吉利,915,GEELY BoYue Million,博越百万款,吉利博越百万款,2021,2021款,睿志诚  吉利21款博越百万款,1,,,,,raise;rzc
canbus.db,2031930,2892,3,RZC(Raise),睿志诚,睿志诚,54,JIANG LING,江铃,江铃,916,YI,羿,羿,2022款,2022款,睿志诚江铃22款羿,1,,,,,raise;rzc
canbus.db,1245449,2893,3,RZC(Raise),睿志诚,睿志诚,40,Da Tong,上汽大通,上汽大通,541,V90,V90,上汽大通V90,2022款,2022款,睿智诚2022 款上汽大通V90,1,,,,,raise;rzc
canbus.db,6029765,2894,3,RZC(Raise),睿志诚,睿志诚,24,JAC,江淮,江淮,579,JAC S7,瑞风S7,江淮瑞风S7,2017-2018,2017-2018款,睿志诚江淮17-18款瑞风S7,1,,,,,raise;rzc
canbus.db,6095301,2895,3,RZC(Raise),睿志诚,睿志诚,24,JAC,江淮,江淮,579,JAC S7,瑞风S7,江淮瑞风S7,2017-2018.HIGH.360View,2017-2018款.高配.全景,睿志诚江淮17-18款瑞风S7高配带全景,1,,,,,raise;rzc
canbus.db,6160837,2896,3,RZC(Raise),睿志诚,睿志诚,57,Landrover,路虎,路虎,917,Discovery Freelander,发现神行者,路虎发现神行者,2019,2019款,睿志诚路虎19款发现神行者,1,,,,,raise;rzc
canbus.db,1966335,2897,3,RZC(Raise),睿志诚,睿志诚,69,HanTeng,汉腾,汉腾,239,X7,X7,汉腾X7,External B Button,外挂B钮,睿志诚汉腾X7外挂B钮,1,,,,,raise;rzc
canbus.db,2032020,2923,3,RZC(Raise),睿志诚,睿志诚,17,CHERY,奇瑞,奇瑞汽车,97,Tiggo3,瑞虎3/3X,奇瑞瑞虎3,2022款,2022款,睿智诚奇瑞22款瑞虎3X,1,,,,,raise;rzc
canbus.db,2097556,2924,3,RZC(Raise),睿志诚,睿志诚,17,CHERY,奇瑞,奇瑞汽车,97,Tiggo3,瑞虎3/3X,奇瑞瑞虎3,2023,2023款,睿智诚奇瑞23款瑞虎3X,1,,,,,raise;rzc
canbus.db,2163092,2925,3,RZC(Raise),睿志诚,睿志诚,17,CHERY,奇瑞,奇瑞汽车,96,ARRIZO5,艾瑞泽5,奇瑞艾瑞泽5,2022款,2022款,睿智诚奇瑞22款奇瑞艾瑞泽5,1,,,,,raise;rzc
canbus.db,3408274,2927,3,RZC(Raise),睿志诚,睿志诚,31,Renault,雷诺,雷诺,642,ARKANA,ARKANA,雷诺ARKANA,RZC,睿志诚,睿智诚 雷诺ARKANA,1,,,,,raise;rzc
canbus.db,3473810,2928,3,RZC(Raise),睿志诚,睿志诚,31,Renault,雷诺,雷诺,642,ARKANA,ARKANA,雷诺ARKANA,HIGH.360View,高配带全景,睿智诚 雷诺ARKANA高配带全景,1,,,,,raise;rzc
canbus.db,3539346,2929,3,RZC(Raise),睿志诚,睿志诚,87,UAZ,瓦滋,瓦滋,3,ALL,兼容,兼容,RZC,睿志诚,睿智诚 UAZ,1,,,,,raise;rzc
canbus.db,1311167,2930,3,RZC(Raise),睿志诚,睿志诚,8,Hyundai/KIA,现代起亚全兼容,现代起亚全兼容,256,sorento,索兰托,索兰托,2021-2022,2021-2022款,睿志诚现代21-22款现代索兰托,1,,,,,raise;rzc;kia;hyundai;sorento
canbus.db,1376703,2931,3,RZC(Raise),睿志诚,睿志诚,8,Hyundai/KIA,现代起亚全兼容,现代起亚全兼容,256,sorento,索兰托,索兰托,2021-2022.HIGH.AMP,2021-2022款.高配.功放,睿志诚现代21-22款现代索兰托高配带功放,1,,,,,raise;rzc;kia;hyundai;sorento
canbus.db,1442239,2932,3,RZC(Raise),睿志诚,睿志诚,8,Hyundai/KIA,现代起亚全兼容,现代起亚全兼容,256,sorento,索兰托,索兰托,2021-2022.HIGH.360View,2021-2022款.高配.全景,睿志诚现代21-22款现代索兰托高配带全景,1,,,,,raise;rzc;kia;hyundai;sorento
canbus.db,4390963,2939,3,RZC(Raise),睿志诚,睿志诚,36,BMW,宝马,宝马,922,EVO System,EVO系统,宝马EVO系统,RZC,睿志诚,睿志诚宝马EVO系统,1,,,,,raise;rzc
canbus.db,8257989,2940,4,XP(Simple),欣朴,欣扑,112,OPEL,欧宝,欧宝,247,OPEL,欧宝,欧宝,New Box,新盒子,欣朴欧宝 新盒子,1,,,,,xp(simple);simple;xp
canbus.db,2359590,2946,2,HIWORLD,威驰,威驰,6,Toyota,丰田,丰田,927,Vios,威驰,丰田威驰,2022(ASEAN),2022款.东南亚,威驰丰田22款威驰,1,,,,,hiworld
canbus.db,2425126,2947,2,HIWORLD,威驰,威驰,6,Toyota,丰田,丰田,927,Vios,威驰,丰田威驰,2022(ASEAN).360,2022款.东南亚.全景,威驰丰田22款威驰高配带全景,1,,,,,hiworld
canbus.db,1769792,2948,2,HIWORLD,威驰,威驰,28,HAVAL,长城/哈弗,哈弗,148,HAVAL H6 Coupe,哈弗H6酷派,哈弗H6酷派,2017-2018(CCP002),2017-2018款(CCP002),威驰长城哈佛17-18款酷派(CCP002),1,,,,,hiworld
canbus.db,1835328,2949,2,HIWORLD,威驰,威驰,28,HAVAL,长城/哈弗,哈弗,148,HAVAL H6 Coupe,哈弗H6酷派,哈弗H6酷派,2017-2018HIGH.360View(CCP002),2017-2018款.高配.全景(CCP002),威驰长城哈佛17-18款酷派高配带全景(CCP002),1,,,,,hiworld
canbus.db,6029751,2950,3,RZC(Raise),睿志诚,睿志诚,58,Infiniti,英菲尼迪,英菲尼迪,710,QX50,QX50,英菲尼迪QX50,2015,2015款,睿志诚英菲尼迪QX50,1,,,,,raise;rzc
canbus.db,7864763,2952,2,HIWORLD,威驰,威驰,33,Fiat,菲亚特,菲亚特,929,Ducato,Ducato,菲亚特Ducato,2023.LOW,2023款.低配,威驰菲亚特-23款Ducato低配,1,,,,,hiworld
canbus.db,7930299,2953,2,HIWORLD,威驰,威驰,33,Fiat,菲亚特,菲亚特,785,500,500,菲亚特500,2007.LOW,2007款.低配,威驰菲亚特-07款500 低配,1,,,,,hiworld
canbus.db,7995835,2954,2,HIWORLD,威驰,威驰,33,Fiat,菲亚特,菲亚特,506,Fiorino,菲奥里诺,菲奥里诺,2011.LOW,2011款.低配,威驰菲亚特-11款Fiorino 低配,1,,,,,hiworld
canbus.db,8061371,2955,2,HIWORLD,威驰,威驰,33,Fiat,菲亚特,菲亚特,930,Puto,Puto,菲亚特Puto,2011.LOW,2011款.低配,威驰菲亚特-11款Puto 低配,1,,,,,hiworld
canbus.db,8126907,2956,2,HIWORLD,威驰,威驰,98,Alfa Romeo,阿尔法罗密欧,阿尔法罗密欧,980,Stelvio,Stelvio,Stelvio,2017,2017款,威驰阿尔法罗密欧-17款Stelvio,1,,,,,hiworld
canbus.db,8192443,2957,2,HIWORLD,威驰,威驰,33,Fiat,菲亚特,菲亚特,523,TORO,TORO,菲亚特Toro,2019.HIGH,2019款.高配,威驰菲亚特-19款Toro高配,1,,,,,hiworld
canbus.db,8257979,2958,2,HIWORLD,威驰,威驰,33,Fiat,菲亚特,菲亚特,523,TORO,TORO,菲亚特Toro,2019.LOW,2019款.低配,威驰菲亚特-19款Toro低配,1,,,,,hiworld
canbus.db,8323515,2959,2,HIWORLD,威驰,威驰,33,Fiat,菲亚特,菲亚特,931,Strada,Strada,菲亚特Strada,2019.HIGH,2019款.高配,威驰菲亚特-19款Strada高配,1,,,,,hiworld
canbus.db,8389051,2960,2,HIWORLD,威驰,威驰,33,Fiat,菲亚特,菲亚特,931,Strada,Strada,菲亚特Strada,2019.LOW,2019款.低配,威驰菲亚特-19款Strada低配,1,,,,,hiworld
canbus.db,8454587,2961,2,HIWORLD,威驰,威驰,33,Fiat,菲亚特,菲亚特,766,500X,500X,菲亚特500X,2020.HIGH,2020款.高配,威驰菲亚特-20款500X高配,1,,,,,hiworld
canbus.db,8520123,2962,2,HIWORLD,威驰,威驰,33,Fiat,菲亚特,菲亚特,766,500X,500X,菲亚特500X,2020.LOW,2020款.低配,威驰菲亚特-20款500X低配,1,,,,,hiworld
canbus.db,8585659,2963,2,HIWORLD,威驰,威驰,49,ISUZU,江西五十铃,江西五十铃,374,D-MAX,D-MAX,D-MAX,HIWORLD,威驰,威驰五十铃 ISUZU,1,,,,,hiworld
canbus.db,8651205,2966,3,RZC(Raise),睿志诚,睿志诚,93,Skyworth,创维,创维,808,ET5,ET5,创维天美ET5,RZC,睿志诚,睿志诚创维天美ET5,1,,,,,raise;rzc
canbus.db,3866736,2967,3,RZC(Raise),睿志诚,睿志诚,6,Toyota,丰田,丰田,932,bZ4X,铂智4X,丰田bZ4X,2023,2023款,睿志诚丰田23款bZ4X,1,,,,,raise;rzc
canbus.db,3932272,2968,3,RZC(Raise),睿志诚,睿志诚,6,Toyota,丰田,丰田,934,Corolla cross hybrid,Corolla cross hybrid,丰田Corolla cross hybrid,2022,2022款,睿志诚丰田22款 Corolla cross hybrid,1,,,,,raise;rzc
canbus.db,4063344,2969,3,RZC(Raise),睿志诚,睿志诚,6,Toyota,丰田,丰田,933,Corolla sendan,Corolla sendan,丰田Corolla sendan,2022,2022款,睿志诚丰田22款 Corolla sendan,1,,,,,raise;rzc
canbus.db,720935,2970,3,RZC(Raise),睿志诚,睿志诚,33,Fiat,菲亚特,菲亚特,3,ALL,兼容,兼容,LOW,低配,睿智诚 菲亚特全兼容低配,1,,,,,raise;rzc
canbus.db,786471,2971,3,RZC(Raise),睿志诚,睿志诚,33,Fiat,菲亚特,菲亚特,3,ALL,兼容,兼容,MID,中配,睿智诚 菲亚特全兼容中配,1,,,,,raise;rzc
canbus.db,852007,2972,3,RZC(Raise),睿志诚,睿志诚,33,Fiat,菲亚特,菲亚特,3,ALL,兼容,兼容,HIGH,高配,睿智诚 菲亚特全兼容高配,1,,,,,raise;rzc
canbus.db,3604640,2973,3,RZC(Raise),睿志诚,睿志诚,2,Volkswagen,大众,大众,569,Passat B8,帕萨特B8,帕萨特B8,2017,2017款,睿智诚大众  17款帕萨特B8,1,,,,,raise;rzc
canbus.db,2818187,2975,3,RZC(Raise),睿志诚,睿志诚,26,Geely,吉利,吉利,926,PANDA mini,熊猫mini,吉利熊猫,2023,2023款,睿志诚  吉利23款熊猫mini,1,,,,,raise;rzc
canbus.db,917876,2976,2,HIWORLD,威驰,威驰,41,Dodge,道奇,DAOQI,810,Ram,公羊,道奇公羊,2015.LOW,2015款.低配,威驰 道奇15款公羊低配,1,,,,,hiworld
canbus.db,983412,2977,2,HIWORLD,威驰,威驰,35,Jeep,吉普,吉普,369,Commander,指挥官,Jeep指挥官,2018.HIGH,2018款.高配,威驰 吉普18款大指挥官高配,1,,,,,hiworld
canbus.db,1048948,2978,2,HIWORLD,威驰,威驰,41,Dodge,道奇,DAOQI,810,Ram,公羊,道奇公羊,2015.HIGH,2015款.高配,威驰 道奇15款公羊高配,1,,,,,hiworld
canbus.db,8716731,2983,2,HIWORLD,威驰,威驰,34,Mitsubishi,三菱,三菱,562,Pajero Sport,帕杰罗劲畅,帕杰罗劲畅,2018,2018款,威驰 2018款三菱帕杰罗劲畅,1,,,,,hiworld
canbus.db,8782267,2984,2,HIWORLD,威驰,威驰,34,Mitsubishi,三菱,三菱,166,Outlander,欧蓝德,三菱系列,2021,2021款,威驰 2021款三菱欧蓝德,1,,,,,hiworld
canbus.db,8847803,2985,2,HIWORLD,威驰,威驰,34,Mitsubishi,三菱,三菱,166,Outlander,欧蓝德,三菱系列,2022,2022款,威驰 2022款三菱欧蓝德,1,,,,,hiworld
canbus.db,8913339,2986,2,HIWORLD,威驰,威驰,34,Mitsubishi,三菱,三菱,938,Triton,Triton,Triton,2023,2023款,威驰 2023款三菱Triton,1,,,,,hiworld
canbus.db,8978875,2987,2,HIWORLD,威驰,威驰,34,Mitsubishi,三菱,三菱,937,Xpander,Xpander,Xpander,2023,2023款,威驰 2023款三菱Xpander,1,,,,,hiworld;xp
canbus.db,9044411,2988,2,HIWORLD,威驰,威驰,34,Mitsubishi,三菱,三菱,376,Pajero,帕杰罗,帕杰罗,2011,2011款,威驰 2011款三菱帕杰罗,1,,,,,hiworld
canbus.db,9175483,2989,2,HIWORLD,威驰,威驰,34,Mitsubishi,三菱,三菱,938,Triton,Triton,Triton,2023.HIGH.360View,2023款.高配带全景,威驰 2023款三菱Triton高配带全景,1,,,,,hiworld
canbus.db,9241019,2990,2,HIWORLD,威驰,威驰,34,Mitsubishi,三菱,三菱,937,Xpander,Xpander,Xpander,2023.HIGH.360View,2023款.高配带全景,威驰 2023款三菱Xpander高配带全景,1,,,,,hiworld;xp
canbus.db,9306555,2991,2,HIWORLD,威驰,威驰,62,PROTON,宝腾,宝腾,936,X50,X50,宝腾X50,2022,2022款,威驰 2022款宝腾X50,1,,,,,hiworld
canbus.db,9372091,2992,2,HIWORLD,威驰,威驰,62,PROTON,宝腾,宝腾,936,X50,X50,宝腾X50,2022.HIGH.360View,2022款.高配带全景,威驰 2022款宝腾X50高配带全景,1,,,,,hiworld
canbus.db,9437627,2993,2,HIWORLD,威驰,威驰,62,PROTON,宝腾,宝腾,883,PERSONA,PERSONA,PERSONA,2022,2022款,威驰 2022款宝腾Persona,1,,,,,hiworld
canbus.db,9503163,2994,2,HIWORLD,威驰,威驰,62,PROTON,宝腾,宝腾,935,X70,X70,X70,2022,2022款,威驰 2022款宝腾X70,1,,,,,hiworld
canbus.db,9568699,2995,2,HIWORLD,威驰,威驰,62,PROTON,宝腾,宝腾,935,X70,X70,X70,2022.HIGH.360View,2022款.高配带全景,威驰 2022款宝腾X70高配带全景,1,,,,,hiworld
canbus.db,2490662,3000,2,HIWORLD,威驰,威驰,6,Toyota,丰田,丰田,927,Vios,威驰,丰田威驰,2023(ASEAN),2023款.东南亚,威驰丰田23款威驰东南亚,1,,,,,hiworld
canbus.db,2556198,3001,2,HIWORLD,威驰,威驰,6,Toyota,丰田,丰田,927,Vios,威驰,丰田威驰,2023(ASEAN).360,2023款.东南亚.全景,威驰丰田23款威驰东南亚高配带全景,1,,,,,hiworld
canbus.db,2621734,3002,2,HIWORLD,威驰,威驰,6,Toyota,丰田,丰田,820,COROLLA CROSS,卡罗拉 锐放,丰田卡罗拉锐放,2023(ASEAN),2023款.东南亚,威驰丰田23款卡罗拉,1,,,,,hiworld
canbus.db,2687270,3003,2,HIWORLD,威驰,威驰,6,Toyota,丰田,丰田,820,COROLLA CROSS,卡罗拉 锐放,丰田卡罗拉锐放,2023(ASEAN).360,2023款.高配全景.东南亚,威驰丰田23款卡罗拉高配带全景,1,,,,,hiworld
canbus.db,2752806,3004,2,HIWORLD,威驰,威驰,6,Toyota,丰田,丰田,820,COROLLA CROSS,卡罗拉 锐放,丰田卡罗拉锐放,2022.ME,2022款.中东,威驰丰田22款卡罗拉,1,,,,,hiworld
canbus.db,2818342,3005,2,HIWORLD,威驰,威驰,6,Toyota,丰田,丰田,820,COROLLA CROSS,卡罗拉 锐放,丰田卡罗拉锐放,2022.360.ME,2022款.高配全景.中东,威驰丰田22款卡罗拉高配带全景,1,,,,,hiworld
canbus.db,9634235,3010,2,HIWORLD,威驰,威驰,85,Mahindra,马恒达,马恒达,939,SCORPIO 9,SCORPIO 9,马恒达SCORPIO 9,HIWORLD,威驰,威驰福马恒达SCORPIO 9,1,,,,,hiworld
canbus.db,9699771,3011,2,HIWORLD,威驰,威驰,85,Mahindra,马恒达,马恒达,940,SCORPIO 6,SCORPIO 6,马恒达SCORPIO 6,HIWORLD,威驰,威驰福马恒达SCORPIO 6,1,,,,,hiworld
canbus.db,9765307,3012,2,HIWORLD,威驰,威驰,85,Mahindra,马恒达,马恒达,941,TUV300,TUV300,马恒达TUV300,HIWORLD,威驰,威驰福马恒达TUV300,1,,,,,hiworld
canbus.db,9830843,3013,2,HIWORLD,威驰,威驰,85,Mahindra,马恒达,马恒达,942,KUV100,KUV100,马恒达KUV100,HIWORLD,威驰,威驰福马恒达KUV100,1,,,,,hiworld
canbus.db,3604882,3014,3,RZC(Raise),睿志诚,睿志诚,31,Renault,雷诺,雷诺,943,KOLEOS,KOLEOS,KOLEOS,2022.Turkey.LOW,2022款.土耳其版.低配,睿智诚 雷诺土耳其版22款KOLEOS低配,1,,,,,raise;rzc
canbus.db,3670418,3015,3,RZC(Raise),睿志诚,睿志诚,31,Renault,雷诺,雷诺,943,KOLEOS,KOLEOS,KOLEOS,2022.Turkey.MID,2022款.土耳其版.中配,睿智诚 雷诺土耳其版22款KOLEOS中配,1,,,,,raise;rzc
canbus.db,3735954,3016,3,RZC(Raise),睿志诚,睿志诚,31,Renault,雷诺,雷诺,943,KOLEOS,KOLEOS,KOLEOS,2022.Turkey.HIGH,2022款.土耳其版.高配,睿智诚 雷诺土耳其版22款KOLEOS高配,1,,,,,raise;rzc
canbus.db,3801490,3017,3,RZC(Raise),睿志诚,睿志诚,31,Renault,雷诺,雷诺,159,KADJAR,KADJAR,雷诺科雷嘉,2016-2022.Turkey.LOW,2016-2022款.土耳其版.低配,睿智诚 雷诺土耳其版16-22款KADJAR低配,1,,,,,raise;rzc
canbus.db,3867026,3018,3,RZC(Raise),睿志诚,睿志诚,31,Renault,雷诺,雷诺,159,KADJAR,KADJAR,雷诺科雷嘉,2016-2018.Turkey.MID,2016-2018款.土耳其版.中配,睿智诚 雷诺土耳其版16-18款KADJAR中配,1,,,,,raise;rzc
canbus.db,3932562,3019,3,RZC(Raise),睿志诚,睿志诚,31,Renault,雷诺,雷诺,159,KADJAR,KADJAR,雷诺科雷嘉,2016-2022.Turkey.HIGH,2016-2022款.土耳其版.高配,睿智诚 雷诺土耳其版16-22款KADJAR高配,1,,,,,raise;rzc
canbus.db,3998098,3020,3,RZC(Raise),睿志诚,睿志诚,31,Renault,雷诺,雷诺,160,CAPTUR,CAPTUR,雷诺CAPTUR,2022.Turkey.LOW,2022款.土耳其版.低配,睿智诚 雷诺土耳其版22款CAPTUR低配,1,,,,,raise;rzc
canbus.db,4063634,3021,3,RZC(Raise),睿志诚,睿志诚,31,Renault,雷诺,雷诺,160,CAPTUR,CAPTUR,雷诺CAPTUR,2022.Turkey.MID,2022款.土耳其版.中配,睿智诚 雷诺土耳其版22款CAPTUR中配,1,,,,,raise;rzc
canbus.db,4129170,3022,3,RZC(Raise),睿志诚,睿志诚,31,Renault,雷诺,雷诺,160,CAPTUR,CAPTUR,雷诺CAPTUR,2022.Turkey.HIGH,2022款.土耳其版.高配,睿智诚 雷诺土耳其版22款CAPTUR高配,1,,,,,raise;rzc
canbus.db,4194706,3023,3,RZC(Raise),睿志诚,睿志诚,31,Renault,雷诺,雷诺,944,TRAFIC,TRAFIC,TRAFIC,2022.Turkey.LOW,2022款.土耳其版.低配,睿智诚 雷诺土耳其版22款TRAFIC低配,1,,,,,raise;rzc
canbus.db,4260242,3024,3,RZC(Raise),睿志诚,睿志诚,31,Renault,雷诺,雷诺,944,TRAFIC,TRAFIC,TRAFIC,2022.Turkey.MID,2022款.土耳其版.中配,睿智诚 雷诺土耳其版22款TRAFIC中配,1,,,,,raise;rzc
canbus.db,4325778,3025,3,RZC(Raise),睿志诚,睿志诚,31,Renault,雷诺,雷诺,944,TRAFIC,TRAFIC,TRAFIC,2022.Turkey.HIGH,2022款.土耳其版.高配,睿智诚 雷诺土耳其版22款TRAFIC高配,1,,,,,raise;rzc
canbus.db,4391314,3026,3,RZC(Raise),睿志诚,睿志诚,31,Renault,雷诺,雷诺,945,TALIANT,TALIANT,TALIANT,2022.Turkey.LOW,2022款.土耳其版.低配,睿智诚 雷诺土耳其版22款TALIANT低配,1,,,,,raise;rzc
canbus.db,4456850,3027,3,RZC(Raise),睿志诚,睿志诚,31,Renault,雷诺,雷诺,945,TALIANT,TALIANT,TALIANT,2022.Turkey.MID,2022款.土耳其版.中配,睿智诚 雷诺土耳其版22款TALIANT中配,1,,,,,raise;rzc
canbus.db,4522386,3028,3,RZC(Raise),睿志诚,睿志诚,31,Renault,雷诺,雷诺,945,TALIANT,TALIANT,TALIANT,2022.Turkey.HIGH,2022款.土耳其版.高配,睿智诚 雷诺土耳其版22款TALIANT高配,1,,,,,raise;rzc
canbus.db,4587922,3029,3,RZC(Raise),睿志诚,睿志诚,31,Renault,雷诺,雷诺,946,DACIA_JOGGER,DACIA_JOGGER,DACIA_JOGGER,2022.Turkey.LOW,2022款.土耳其版.低配,睿智诚 雷诺土耳其版22款DACIA_JOGGER低配,1,,,,,raise;rzc
